name,address,full_address,lat,lon,node
WinMart+,24-24B Tôn Đản,"24-24B Tôn Đản, nan, nan, nan, nan",10.7592312,106.7069004,1997244038
WinMart+,54 Huỳnh Mẫn Đạt,"54 Huỳnh Mẫn Đạt, nan, nan, nan, nan",10.7904286,106.7085741,366386086
WinMart+,G6-CT3 Nguyễn Văn Công,"G6-CT3 Nguyễn Văn Công, nan, nan, nan, nan",10.8248053,106.6788391,3208663537
WinMart+,200 Đồng Đen,"200 Đồng Đen, nan, nan, nan, nan",10.7892324,106.6426239,366466506
WinMart+,330B Xô Viết Nghệ Tĩnh,"330B Xô Viết Nghệ Tĩnh, nan, nan, nan, nan",10.8031939,106.7115299,366419346
WinMart+,161 Đường Lê Văn Thọ,"161 Đường Lê Văn Thọ, nan, nan, nan, nan",10.8413231,106.6572473,5755079598
WinMart+,73 Nguyễn Văn Bảo,"73 Nguyễn Văn Bảo, nan, nan, nan, nan",10.8228769,106.6859148,5789200117
WinMart+,33 Nguyễn Văn Lạc,"33 Nguyễn Văn Lạc, nan, nan, nan, nan",10.7939276,106.7097033,5775221733
Jollibee,204 Nguyễn Thị Minh Khai,"204 Nguyễn Thị Minh Khai, nan, Quận 3, Ho Chi Minh City, nan",10.7751044,106.6904933,8995419797
The Coffee Bean & Tea Leaf,96 Ter Nguyen Tat Thanh,"96 Ter Nguyen Tat Thanh, nan, Quận 4, Ho Chi Minh City, nan",10.764564,106.707167,2370077639
Công Ty TNHH Kỹ Thuật Tool Việt,2 Hồng Hà,"2 Hồng Hà, nan, Tan Binh, Hồ Chí Minh City, nan",10.813173,106.6661048,8816676442
Toà Nhà NTA,1 Đường Ðiện Biên Phủ,"1 Đường Ðiện Biên Phủ, nan, nan, nan, nan",10.7871361,106.69455,12185843069
Công Ty Trí Đạt,170 Quốc lộ 1,"170 Quốc lộ 1, nan, nan, nan, nan",10.8261733,106.6061014,3378029834
Cà Phê Thủy Mộc,94 Lê Lợi,"94 Lê Lợi, nan, nan, nan, nan",10.8195576,106.6856263,366450905
Co.op Smile,15 Đường Võ Trần Chí,"15 Đường Võ Trần Chí, nan, Bình Chánh, Hồ Chí Minh, nan",10.7103398,106.5752031,9678977344
Khách Sạn E,28/5 Do Quang Dau,"28/5 Do Quang Dau, nan, nan, nan, nan",10.7673825,106.6914225,4615523688
Viện Thẩm Mỹ Uy Tín YB Spa Thủ Đức,18 Số 4,"18 Số 4, nan, nan, nan, nan",10.8557435,106.7659662,5769559506
Viện Thẩm Mỹ Uy Tín YB Spa Gò Vấp,689/28 Nguyễn Kiệm,"689/28 Nguyễn Kiệm, nan, nan, nan, nan",10.8154591,106.6781875,1392022025
Quán Cơm Tấm Hoàng Minh,169 Đường Phạm Ngũ Lão,"169 Đường Phạm Ngũ Lão, nan, nan, nan, nan",10.7685143,106.6950275,6773282380
Công ty TNHH LeKha,"62 đường số 7A, cư xá Bình Thới, Phường 8, Quận 11","62 đường số 7A, cư xá Bình Thới, Phường 8, Quận 11, nan, nan, nan, nan",10.7623442,106.6471614,4535195793
ACB Bank,377 Hà Huy Giáp,"377 Hà Huy Giáp, nan, nan, nan, nan",10.8552515,106.6793558,2466122063
Ministop,207 Nguyễn Biểu,"207 Nguyễn Biểu, nan, nan, nan, nan",10.7573031,106.6831577,1657521915
Quán Cơm Chay Trí Đức,17 Đường Lê Hồng Phong,"17 Đường Lê Hồng Phong, nan, nan, nan, nan",10.7566626,106.6781801,1997154501
Trà Sữa Bocha,187 Nguyễn Văn Cừ,"187 Nguyễn Văn Cừ, nan, nan, nan, nan",10.7590965,106.6840063,366467217
Công Ty TMDV Tin Học Nam Anh,61/2B Tiền Lân 13B.,"61/2B Tiền Lân 13B., nan, nan, nan, nan",10.8292339,106.6002124,7770672778
Quán Hủ Tiếu Nam Vang,H19-2B Parkview Đặng Đức Thuật,"H19-2B Parkview Đặng Đức Thuật, nan, nan, nan, nan",10.7254777,106.7092096,2347562395
Trung Tâm Dạy Nghề Lái Xe Hiệp Phát,271 Đường số 1,"271 Đường số 1, nan, nan, nan, nan",10.8135657,106.5955473,8371917267
Công Ty TNHH BroTher,43 Trần Khánh Dư,"43 Trần Khánh Dư, nan, nan, nan, nan",10.7939262,106.687896,411925400
Ốc Như,159 Số 21,"159 Số 21, nan, nan, nan, nan",10.9663287,106.5005917,5153160310
Hải Sản Giang Ghẹ,688 Quốc lộ 13,"688 Quốc lộ 13, nan, nan, nan, nan",10.8564814,106.7227904,366445472
HVSC Bình Chánh - Học viện Sẻ chia,A33/16M Bình Hưng,"A33/16M Bình Hưng, nan, Bình Chánh, Xã Bình Hưng, nan",10.7293231,106.6598847,4976692704
Hair Salon Khánh,225 Hai Bà Trưng,"225 Hai Bà Trưng, nan, nan, nan, nan",10.7869235,106.6931299,12363632352
Công Ty Dịch Vụ Thiết Kế Website Chuẩn SEO,87/57/4/7B Nguyễn Sĩ Sách,"87/57/4/7B Nguyễn Sĩ Sách, nan, Tân Bình, Ho Chi Minh City, nan",10.8224322,106.6374195,5719079011
Cà Phê iCoffee,T2-4 Đường D1,"T2-4 Đường D1, nan, Quận 9, Hồ Chí Minh, nan",10.8492914,106.7999672,4446923799
Shop Thực Dưỡng Sen Hồng,58 Hồ Biểu Chánh,"58 Hồ Biểu Chánh, nan, Phú Nhuận, Ho Chi Minh City, nan",10.7924048,106.6763627,6356490187
Siêu thị phượt,120/3 Hẻm 120 Trần Hưng Đạo,"120/3 Hẻm 120 Trần Hưng Đạo, nan, Quận 1, Ho Chi Minh City, nan",10.7655607,106.6924438,5780886570
Khách Sạn White Lion,15 Đường Cao Thắng,"15 Đường Cao Thắng, nan, nan, Ho Chi Minh City, nan",10.7689872,106.6832351,411926469
Mỹ Dung - Bún cá Nha Trang,1034 Nguyễn Ảnh Thủ,"1034 Nguyễn Ảnh Thủ, nan, nan, nan, nan",10.8702011,106.6186599,5762624716
Kho Hàng Thanh Lý Phong Hải,940 Lạc Long Quân,"940 Lạc Long Quân, nan, Tan Binh, Ho Chi Minh City, nan",10.7820663,106.6500139,5772508128
Tạp Hoá Tiến Hưng,321e Đường Trần Hưng Ðạo,"321e Đường Trần Hưng Ðạo, nan, nan, nan, nan",10.7620742,106.6904162,9404261880
Cà Phê Royaltea,263 Nguyễn Hồng Đào,"263 Nguyễn Hồng Đào, nan, Tân Bình, Ho Chi Minh City, nan",10.7901265,106.6406975,366371936
Khách Sạn Zhouse,69/20 Ðề Thám,"69/20 Ðề Thám, nan, nan, nan, nan",10.7640282,106.6951259,7033681306
Trường Đại học Sư Phạm Kỹ Thuật TP.HCM,01 Võ Văn Ngân,"01 Võ Văn Ngân, nan, nan, nan, nan",10.8505192,106.7719473,2500263306
Đại Lý Gas Duy Quang,705 Quốc lộ 13,"705 Quốc lộ 13, nan, nan, nan, nan",10.8595414,106.7235909,366428762
Công Ty Nước Tinh Khiết Thiên Hiệp Phú,766/10 Quốc lộ 13,"766/10 Quốc lộ 13, nan, nan, nan, nan",10.8607721,106.7248395,3217666031
Nhà Hàng The Organic House,7F Nguyễn Thị Minh Khai,"7F Nguyễn Thị Minh Khai, nan, nan, nan, nan",10.7875452,106.7027718,1970245478
Tu viện Khánh An,1055/3D Quốc lộ 1,"1055/3D Quốc lộ 1, nan, 12, Ho Chi Minh, nan",10.8613706,106.7051915,2325322460
Ảnh Màu Tường Vi,686 Ðiện Biên Phủ,"686 Ðiện Biên Phủ, nan, nan, nan, nan",10.7695753,106.6757028,411918937
Cửa Hàng Đạt Jewerly & Watches,79/5/D13 Nguyễn Xí,"79/5/D13 Nguyễn Xí, nan, Bình Thạnh, Phường 26, nan",10.8153706,106.7064397,9781590273
Cửa Hàng Thời Trang Sibling House,229 Đường Nguyễn Trãi,"229 Đường Nguyễn Trãi, nan, 1, nan, nan",10.7651327,106.6877123,4615020060
Cty TNHH Angst-Trường Vinh,Số 289 Đường D3,"Số 289 Đường D3, nan, nan, nan, nan",10.8041097,106.7170078,366386878
Cửa Hàng Cân Điện Tử Kala,193/3 Nguyễn Đình Chính,"193/3 Nguyễn Đình Chính, nan, nan, nan, nan",10.7929943,106.6735573,5765047067
Tranh Thêu TNC,79/10 Hòa Bình,"79/10 Hòa Bình, nan, Tân Phú, Ho Chi Minh City, nan",10.76988,106.6322028,9523895791
Cà Phê Milano 46,63/65 Huỳnh Tịnh Của,"63/65 Huỳnh Tịnh Của, nan, nan, nan, nan",10.7911712,106.7116765,1001114487
Tiệm Điện Cơ Hữu Thịnh,149/14 Nguyễn Duy Cung,"149/14 Nguyễn Duy Cung, nan, Go vap, Ho Chi Minh, nan",10.8390598,106.6430559,5724761962
Trường Trung Cấp Việt Khoa,135 Tân Thới Nhất 5,"135 Tân Thới Nhất 5, nan, nan, nan, nan",10.8392245,106.612554,5752850600
BacA Bank,123 Bà Huyện Thanh Quan,"123 Bà Huyện Thanh Quan, nan, nan, nan, nan",10.7813736,106.6821027,411918124
Công Ty TNHH Cửa An Gia Phát,1/42 Nguyễn Văn Quá,"1/42 Nguyễn Văn Quá, nan, nan, nan, nan",10.8271881,106.6267848,2091954836
Sửa Quần Áo Thanh Tâm,21 Hẻm 32 Hồ Thị Kỷ,"21 Hẻm 32 Hồ Thị Kỷ, nan, nan, nan, nan",10.7640311,106.677867,5780641549
Tiệm sửa xe Tuấn Tài,42 Đường Hòa Bình,"42 Đường Hòa Bình, nan, nan, nan, nan",10.7672842,106.6410835,5757501802
Công Ty CP Kỹ Nghệ Thực Phẩm Vifon Việt Nam,913 Trường Chinh,"913 Trường Chinh, nan, Q. Tân Phú, Tp. HCM, nan",10.8231718,106.6280221,2091954831
Nhà Hàng Vegan Kitchen,23b Nguyễn Hữu Cảnh,"23b Nguyễn Hữu Cảnh, nan, nan, nan, nan",10.7894442,106.7143059,1774287431
Cửa Hàng Thời Trang Alanin,95A Hẻm 92 Xô viết Nghệ Tĩnh,"95A Hẻm 92 Xô viết Nghệ Tĩnh, nan, nan, nan, nan",10.7950683,106.7126478,2030639458
NamAbank,178 Nguyễn Văn Trỗi,"178 Nguyễn Văn Trỗi, nan, Phu Nhuan, Ho Chi Minh City, nan",10.799087,106.6699427,6252959053
Trung Tâm Anh Văn Hội Việt Mỹ - VUS,243-245 Khánh Hội,"243-245 Khánh Hội, nan, nan, nan, nan",10.7592636,106.698595,2032267337
Hội Quán Game Thủ Internet,208 Đường An Dương Vương,"208 Đường An Dương Vương, nan, nan, nan, nan",10.7299972,106.6207975,4275339100
Nhà Hàng Pyra,16/6 Hẻm 113/4 Võ Duy Ninh,"16/6 Hẻm 113/4 Võ Duy Ninh, nan, nan, nan, nan",10.7922275,106.717526,5777090989
YÊN Living Binh Thanh,57B Hẻm 30 Đường Nguyễn Cửu Vân,"57B Hẻm 30 Đường Nguyễn Cửu Vân, nan, Bình Thạnh, Ho Chi Minh City, nan",10.7973141,106.7082817,366472126
Khách Sạn Thanh Tùng,80/13 Hẻm 80 Gò Dầu,"80/13 Hẻm 80 Gò Dầu, nan, nan, nan, nan",10.7967439,106.6260862,9409633349
Khách Sạn OYO 103,21/24 Hẻm 21 Trường Sơn,"21/24 Hẻm 21 Trường Sơn, nan, TanBinh, Ho Chi Minh Ciry, nan",10.8069539,106.6635094,2077773670
Trường THCS Lạc Hồng B,436B/34 Hẻm 436B 3 Tháng 2,"436B/34 Hẻm 436B 3 Tháng 2, nan, nan, nan, nan",10.7702594,106.6685783,1524373617
Nhà Bà Ngoại,395 Ngô Gia Tự,"395 Ngô Gia Tự, nan, nan, nan, nan",10.7601316,106.6690697,6766658645
THCS Lạc Hồng,436/2 Hẻm 436/2 đường 3/2,"436/2 Hẻm 436/2 đường 3/2, nan, nan, nan, nan",10.7690118,106.6682579,1524373638
Công Ty Cung Cấp Phần Mềm VN Resource,41/7 Hẻm 41 Phạm Ngũ Lão,"41/7 Hẻm 41 Phạm Ngũ Lão, nan, Quan Go Vap, nan, nan",10.8237546,106.6811524,1393358834
Khách Sạn Thái Anh 1,97 Hoa Lan,"97 Hoa Lan, nan, nan, nan, nan",10.7972794,106.6893767,6331271862
Khách Sạn Thái Anh 2,64/20 Cù Lao,"64/20 Cù Lao, nan, nan, nan, nan",10.7971736,106.6886218,474957903
Khách Sạn Nana,2 Hẻm 493 Lê Đức Thọ,"2 Hẻm 493 Lê Đức Thọ, nan, nan, nan, nan",10.8453139,106.6714791,5752785696
Quán Cơm Chay Sala,71c Nguyễn Thị Minh Khai,"71c Nguyễn Thị Minh Khai, nan, nan, nan, nan",10.7730809,106.6891054,6786738905
Trà Sữa Bobaland,"120A Bobaland Milktea 120A Hoàng Hoa Thám, Phường 7, Bình Thạnh, Hồ Chí Minh, Vietnam","120A Bobaland Milktea 120A Hoàng Hoa Thám, Phường 7, Bình Thạnh, Hồ Chí Minh, Vietnam, nan, nan, nan, nan",10.8080163,106.6887564,366413742
Nhà Phân Phối Phan Ngọc,266/6 Lê Thị Riêng,"266/6 Lê Thị Riêng, nan, nan, nan, nan",10.8717868,106.6549862,5757831333
SuSu,Hiệp thành 13 Hiệp Thành 13,"Hiệp thành 13 Hiệp Thành 13, nan, nan, nan, nan",10.8795561,106.6385444,3344100859
Tạp Hóa Hùng,156/32 Nguyễn Thị Thập,"156/32 Nguyễn Thị Thập, nan, Quận 7, Thành Phố Hồ Chí Minh, nan",10.7392484,106.7187961,2345127334
Quán Cơm Chay Thanh Trai,479 Nguyễn Thị Định,"479 Nguyễn Thị Định, nan, 2, Hồ Chí Minh, nan",10.7784299,106.7640732,5738265715
Cửa Hàng Xe Đạp Bike Life,83 Pham Thai Buong,"83 Pham Thai Buong, nan, nan, nan, nan",10.7273192,106.7095922,2153158463
Tập Đoàn Quản Lý Sailing Club Leisure,PFC 06C Topaz 2,"PFC 06C Topaz 2, nan, Bình Thạnh, Phường 22, nan",10.7906833,106.7194917,2036083194
Công Ty TNHH Truyền Thông Tình,163/50/11 Đặng Văn Bi,"163/50/11 Đặng Văn Bi, nan, nan, nan, nan",10.8445546,106.7594776,5753041909
Bánh Tráng Nướng,194 Van Kiep Vạn Kiếp,"194 Van Kiep Vạn Kiếp, nan, nan, nan, nan",10.7986415,106.6935915,366456465
Cục Quản lý Xuất nhập cảnh TP.HCM,333 Nguyễn Trãi,"333 Nguyễn Trãi, nan, nan, nan, nan",10.7617045,106.6862478,411926194
Quán Ốc 379,379 Đường Vĩnh Viễn,"379 Đường Vĩnh Viễn, nan, nan, nan, nan",10.7631075,106.6651827,5780574607
VPBank,165-169 Hàm Nghi,"165-169 Hàm Nghi, nan, Quận 1, Thành phố Hồ Chí Minh, nan",10.7708069,106.6996048,9591636815
Trung tâm điện máy Ideas,133 Đường Cách Mạng Tháng 8,"133 Đường Cách Mạng Tháng 8, nan, Quận 3, Thành phố Hồ Chí Minh, nan",10.7740057,106.6884723,2393614146
Quán Bar SHI Lounge & Rooftop,182 Nguyễn Cư Trinh,"182 Nguyễn Cư Trinh, nan, Quan 1, Ho Chi Minh City, nan",10.763169,106.6877979,6789409966
Nhà sách Gia Phú (Bồi Trí cũ),690 Nguyễn Trãi,"690 Nguyễn Trãi, nan, Quận 5, nan, nan",10.7531481,106.6617518,366404094
Head Tan Long Van 4,167 Trần Quốc Thảo,"167 Trần Quốc Thảo, nan, Quận 3, Hồ Chí Minh, VN",10.7849386,106.6827123,411924672
Cửa Hàng Vitamin Bar,174 Đặng Văn Ngữ,"174 Đặng Văn Ngữ, nan, nan, nan, nan",10.7912888,106.6670213,1500936175
Tanpopo,253 Lý Tự Trọng,"253 Lý Tự Trọng, nan, nan, nan, nan",10.7723083,106.6947648,411926390
Công Ty TNHH TM-DV Văn Phòng Phẩm VINACOM,125/42/9/20 Bùi Đình Tuý,"125/42/9/20 Bùi Đình Tuý, nan, Phường 24, Ho Chi Minh City, nan",10.8062379,106.7048666,2925962135
Phòng Khám Đa Khoa Hữu Nghị,501-503 Đường số 5,"501-503 Đường số 5, nan, nan, nan, nan",10.848021,106.6783081,11938808293
Phụ kiện trang trí sinh nhật Ellie Party,"Ke Q34 Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam Ke Q34 Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam","Ke Q34 Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam Ke Q34 Hoàng Diệu, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam, nan, 4, Ho Chi Minh City, nan",10.7608529,106.7012374,2026783600
Khách Sạn Little Saigon,C51B1 Hẻm 212 B,"C51B1 Hẻm 212 B, nan, 1, Ho Chi Minh City, nan",10.7644128,106.685082,4607337691
Nha Khoa Cống Quỳnh,254-256 Cống Quỳnh,"254-256 Cống Quỳnh, nan, nan, nan, nan",10.7673508,106.6868571,5762711578
Ngân Hàng Vietcombank - CN Thủ Thiêm,55-56 Song Hành,"55-56 Song Hành, nan, nan, nan, nan",10.8002918,106.7393939,1275842565
Nihon Chiro Care Japan,161/4 Cây Điệp,"161/4 Cây Điệp, nan, Quan 1, Ho Chi Minh City, VN",10.7886927,106.69838,411918913
Thế Giới Game & Thực Tế Ảo Hàng Đầu Việt Nam,8 Hẻm 220 Xô viết Nghệ Tĩnh,"8 Hẻm 220 Xô viết Nghệ Tĩnh, nan, nan, nan, nan",10.7985311,106.7113827,366381336
Cà Phê Ngôi Nhà Gỗ,563-565 Kha Vạn Cân,"563-565 Kha Vạn Cân, nan, nan, nan, nan",10.8466489,106.7510356,8356378989
Nhà Hàng Quán Lúa,đường 182 Đường Lã Xuân Oai,"đường 182 Đường Lã Xuân Oai, nan, nan, nan, nan",10.835612,106.7921997,3110866554
Nhà Khách QMQ,1/31 Phó Ðức Chính,"1/31 Phó Ðức Chính, nan, nan, nan, nan",10.7669309,106.7009128,1998452788
Dán Keo Xe Nguyễn Decal,353 Phạm Văn Chiêu,"353 Phạm Văn Chiêu, nan, nan, nan, nan",10.8504037,106.6532057,5736013570
Bách Hoá Xanh,8 Dương Vân Nga,"8 Dương Vân Nga, nan, nan, nan, nan",10.7953551,106.6621933,5765216988
Cà Phê Bob,1/13 Hoàng Việt,"1/13 Hoàng Việt, nan, nan, nan, nan",10.7976592,106.6600784,2081881176
Nem Nướng Oanh Vy,4 Hẻm 233 Nguyễn Trãi,"4 Hẻm 233 Nguyễn Trãi, nan, nan, nan, nan",10.7646006,106.6877956,411922370
Công Ty TNHH SX TM Huỳnh Đạt,91 Đường số 8,"91 Đường số 8, nan, Bình Tân, Hồ Chí Minh, nan",10.7804877,106.615847,2500257832
Thủ Đức Garden Homes,27 Đường số 3,"27 Đường số 3, nan, nan, nan, nan",10.838412,106.7128286,6794059978
Nhà Khách Jackma,60D Hẻm 818/61 Xô viết Nghệ Tĩnh,"60D Hẻm 818/61 Xô viết Nghệ Tĩnh, nan, nan, nan, nan",10.8100828,106.7171685,5737751047
Trà Sữa - Nguyễn Lâm,105 Nguyễn Lâm,"105 Nguyễn Lâm, nan, 10, Ho Chi Minh City, nan",10.7634422,106.6632723,1997154576
Nhà Khách P.I.P Houses,02 Hẻm 418 Võ Văn Tần,"02 Hẻm 418 Võ Văn Tần, nan, nan, nan, nan",10.7698037,106.6838687,411918681
Quán Cơm Chay Phi Nhung,5 Đường Nguyễn Chí Thanh,"5 Đường Nguyễn Chí Thanh, nan, nan, nan, nan",10.7606,106.67289,5788927097
Ảnh Màu Thế Quân,208 Lý Chính Thắng,"208 Lý Chính Thắng, nan, nan, nan, nan",10.7807587,106.6826032,2300361544
Nhà Khách Proview Real Estate,15 4 Làng Báo Chí,"15 4 Làng Báo Chí, nan, 2, HCMC, nan",10.8095072,106.7333391,4952269907
Cà Phê Cây Đa,53 Trương Quốc Dung,"53 Trương Quốc Dung, nan, Phú Nhuận, Ho Chi Minh City, nan",10.7961635,106.6726335,366465907
OCB Bank,268 Đường Lý Thường Kiệt,"268 Đường Lý Thường Kiệt, nan, Quận 10, Ho Chi Minh City, nan",10.7710457,106.6581084,11584778514
Đồ Chơi Xe Vũ Redleo,187 Hiệp Thành 13,"187 Hiệp Thành 13, nan, nan, nan, nan",10.8771899,106.6371643,5755050328
Siêu Thị Và Cà Phê Phúc Lộc Thọ,3 22,"3 22, nan, Bình Hưng, HCM, nan",10.7304964,106.6529482,2495881506
Phòng Khám Bác Sĩ Phan Văn Già Chuồn,116 Lê Văn Thịnh,"116 Lê Văn Thịnh, nan, 2, Hồ Chí Minh, nan",10.7837261,106.7690292,4947228892
Nhà Hàng Tiệc Cưới Minh Anh,709 Nguyễn Thị Định,"709 Nguyễn Thị Định, nan, 2, Hồ Chí Minh, nan",10.7739075,106.7701975,2361106993
Nhà Hàng Bo Tơ Hồng Đào,86E Song Hành,"86E Song Hành, nan, nan, nan, nan",10.8014323,106.7450753,1276061576
Bánh Cuốn Thiên Hương,179A 3 Tháng 2,"179A 3 Tháng 2, nan, nan, nan, nan",10.7722006,106.6753279,2433279318
Quán Ăn Gia Phú,513/28-30 Gia Phú,"513/28-30 Gia Phú, nan, nan, nan, nan",10.7427986,106.646506,6773126909
Nhà Hàng Người Hoa - Truyền Kỳ,185 Đường An Dương Vương,"185 Đường An Dương Vương, nan, nan, nan, nan",10.7564688,106.668972,12441474058
Nhà Hàng Founder Bak Kut Teh,117 Nguyễn Ðình Chiểu,"117 Nguyễn Ðình Chiểu, nan, nan, nan, nan",10.7779146,106.6896614,411926667
Công An Phường 24,66 Bạch Đằng,"66 Bạch Đằng, nan, Quận Bình Thạnh, Ho Chi Minh City, nan",10.8031746,106.7096544,10118771782
UBND Phường 24,56-58 Bạch Đằng,"56-58 Bạch Đằng, nan, Quận Bình Thạnh, Ho Chi Minh City, nan",10.8031665,106.7098886,5738098174
Cửa Hàng Tiện Lợi B's Mart,103 Đồng Đen,"103 Đồng Đen, nan, Tan Binh, Ho Chi Minh City, nan",10.7928397,106.6444611,366472852
Cửa Hàng Văn Phòng Phẩm Út Trinh,7/3 Đường T11,"7/3 Đường T11, nan, nan, nan, nan",10.656703,106.5872704,8364407374
Trường THPT Chuyên Lê Hồng Phong,235 Nguyễn Văn Cừ,"235 Nguyễn Văn Cừ, nan, 5, Ho Chi Minh City, nan",10.7640152,106.6820293,6727408777
Parkson Hùng Vương,126 Hùng Vương,"126 Hùng Vương, nan, Quận 5, Ho Chi Minh City, nan",10.7557757,106.6629025,4616029240
Hồ bơi Phú Thọ - Cổng Chính,215A Lý Thường Kiệt,"215A Lý Thường Kiệt, nan, Quan 11, Ho Chi Minh City, nan",10.7646412,106.6595767,6712570972
Chùa Liên Hoa,2 Đường Số 38,"2 Đường Số 38, nan, Bình Tân, nan, nan",10.7532923,106.6050456,5811556664
Đền Thờ Hẻm 182 Lê Văn Sỹ,182/28 Lê Văn Sỹ,"182/28 Lê Văn Sỹ, nan, Phú Nhuận, Ho Chi Minh City, nan",10.7940792,106.6710936,2300357792
Chung Cư 6B Easter City,6B Phạm Hùng,"6B Phạm Hùng, nan, Bình Chánh, Hồ Chí Minh, nan",10.7228915,106.6835787,5733037785
Cửa Hàng Pizza 4P's,48/01 Xuân Thuỷ,"48/01 Xuân Thuỷ, nan, nan, nan, nan",10.8026438,106.7308607,4952435128
Ana Billiard,77-79 Cao Triều Phát,"77-79 Cao Triều Phát, nan, nan, nan, nan",10.7318345,106.7073223,735998179
Cà Phê La La Land,70 Đường Quang Trung,"70 Đường Quang Trung, nan, nan, nan, nan",10.8373475,106.772773,3110290572
Trường Tiểu Học Bán Trú - Nội Trú Nhật Tân,3 Đường số 9,"3 Đường số 9, nan, nan, nan, nan",10.8442408,106.6564324,5763943801
Nhà Hàng Kimbap City,107 Nguyễn Phúc Nguyên,"107 Nguyễn Phúc Nguyên, nan, Quận 3, Thành phố Hồ Chí MInh, nan",10.7794535,106.680389,5778245679
Đền Thờ Quan Đệ Nhị,614/10 Hẻm 614 Hậu Giang,"614/10 Hẻm 614 Hậu Giang, nan, nan, nan, nan",10.7488167,106.6345919,366380358
Cửa Hàng Xe Mô Tô KTM,167 Đường Cộng Hòa,"167 Đường Cộng Hòa, nan, Tan Binh, Ho Chi Minh City, nan",10.8016721,106.647902,2433201343
Phòng khám Tuệ Lãn,210/11E Đường Cách Mạng Tháng Tám,"210/11E Đường Cách Mạng Tháng Tám, nan, nan, nan, nan",10.7800623,106.6786844,411920115
Bánh Canh Hẹ Chả Cá Phú Yên Út Quyên,437 Trần Xuân Soạn,"437 Trần Xuân Soạn, nan, nan, nan, nan",10.7517583,106.708285,2156217892
Nhà Hàng Uncle Tea - Dimsum,K44 Đường Hoàng Diệu,"K44 Đường Hoàng Diệu, nan, nan, nan, nan",10.7607643,106.6998257,1768404084
No Shop - Hình xăm dán & phụ kiện,25/6 Đội Cung,"25/6 Đội Cung, nan, nan, nan, nan",10.7672923,106.6506372,366421693
Quán Cơm Tấm Xe Lửa,297A Lý Thường Kiệt,"297A Lý Thường Kiệt, nan, nan, nan, nan",10.7765184,106.6563046,366411400
Bánh Cuốn Ba Miền,104 Bà Huyện Thanh Quan,"104 Bà Huyện Thanh Quan, nan, nan, nan, nan",10.7825838,106.6802444,4905853979
Quán Cơm Tấm Cây Khế 3,126 Đường Nguyễn Văn Khối,"126 Đường Nguyễn Văn Khối, nan, nan, nan, nan",10.8426478,106.6559085,6750829634
Tiệm Bún Xào Chay Sa Đéc,330 Đường Phan Văn Trị,"330 Đường Phan Văn Trị, nan, nan, nan, nan",10.8177969,106.6952017,366467336
Tạp hóa 46A,46A Thạnh Lộc 15,"46A Thạnh Lộc 15, nan, 12, Hồ Chí Minh, nan",10.8634839,106.6850599,5655390840
Phòng trọ Hoa Xuân 1,46/35 Thạnh Lộc 15,"46/35 Thạnh Lộc 15, nan, 12, Hồ Chí Minh, nan",10.8631022,106.685785,5767404314
Quán Bánh Canh Cá Lóc,18T Tân Chánh Hiệp 18,"18T Tân Chánh Hiệp 18, nan, nan, nan, nan",10.8648466,106.6182764,8345828114
Chè 259,259 Hà Tôn Quyền,"259 Hà Tôn Quyền, nan, nan, nan, nan",10.759421,106.6525597,2434653580
Cà Phê Nguyên Chất,93 Nguyễn Thông,"93 Nguyễn Thông, nan, nan, nan, nan",10.7806227,106.6798438,411917856
Nhà Hàng Don Chicken,594 Đường Cách Mạng Tháng Tám,"594 Đường Cách Mạng Tháng Tám, nan, nan, nan, nan",10.7864194,106.6658667,7576580837
Cửa Hàng TeeKa Milktea,227 Đường Tô Hiến Thành,"227 Đường Tô Hiến Thành, nan, nan, nan, nan",10.7793165,106.6672354,366377012
Công Ty TNHH MTV Thoát Nước Đô Thị TP.HCM,114/12 Hẻm 114 Dương Quảng Hàm,"114/12 Hẻm 114 Dương Quảng Hàm, nan, nan, nan, nan",10.8261006,106.6939792,3138809753
Cơm Chay Hòa Hảo,92 Đường Bàn Cờ,"92 Đường Bàn Cờ, nan, nan, nan, nan",10.7708322,106.6792575,411920815
Bánh Canh Cá Lóc Ba Duy,469 Tô Ký,"469 Tô Ký, nan, nan, nan, nan",10.8573839,106.6196333,5764885908
Quán Chay Chị Củ,4/7 Đường Trần Ðình Xu,"4/7 Đường Trần Ðình Xu, nan, Quận 1, Thành phố Hồ Chí Minh, nan",10.7592259,106.6921641,11825068780
Bò Lá Lốt Hoa Trang,100B Thích Quảng Đức,"100B Thích Quảng Đức, nan, nan, nan, nan",10.8063819,106.6810097,366453564
SeaBank,166 Đường Lũy Bán Bích,"166 Đường Lũy Bán Bích, nan, nan, nan, nan",10.7699444,106.6319241,6631169198
Trạm Xăng Dầu Trần Huỳnh,480 Đường Âu Cơ,"480 Đường Âu Cơ, nan, nan, nan, nan",10.7794275,106.6447786,6025186563
Câu Lạc Bộ Bi-da The One,280 Đường Âu Cơ,"280 Đường Âu Cơ, nan, nan, nan, nan",10.7744268,106.6484201,11813405051
